sample,shell,11536,11528,11520,11512,11504,11496,11488,11480,11472,11464,11456,11448,11440,11432,11424,11416,11408,11400,11392,11384,11376,11368,11360,11352,11344,11336,11328,11320,11312,11304,11296,11288,11280,11272,11264,11256,11248,11240,11232,11224,11216,11208,11200,11192,11184,11176,11168,11160,11152,11144,11136,11128,11120,11112,11104,11096,11088,11080,11072,11064,11056,11048,11040,11032,11024,11016,11008,11000,10992,10984,10976,10968,10960,10952,10944,10936,10928,10920,10912,10904,10896,10888,10880,10872,10864,10856,10848,10840,10832,10824,10816,10808,10800,10792,10784,10776,10768,10760,10752,10744,10736,10728,10720,10712,10704,10696,10688,10680,10672,10664,10656,10648,10640,10632,10624,10616,10608,10600,10592,10584,10576,10568,10560,10552,10544,10536,10528,10520,10512,10504,10496,10488,10480,10472,10464,10456,10448,10440,10432,10424,10416,10408,10400,10392,10384,10376,10368,10360,10352,10344,10336,10328,10320,10312,10304,10296,10288,10280,10272,10264,10256,10248,10240,10232,10224,10216,10208,10200,10192,10184,10176,10168,10160,10152,10144,10136,10128,10120,10112,10104,10096,10088,10080,10072,10064,10056,10048,10040,10032,10024,10016,10008,10000,9992,9984,9976,9968,9960,9952,9944,9936,9928,9920,9912,9904,9896,9888,9880,9872,9864,9856,9848,9840,9832,9824,9816,9808,9800,9792,9784,9776,9768,9760,9752,9744,9736,9728,9720,9712,9704,9696,9688,9680,9672,9664,9656,9648,9640,9632,9624,9616,9608,9600,9592,9584,9576,9568,9560,9552,9544,9536,9528,9520,9512,9504,9496,9488,9480,9472,9464,9456,9448,9440,9432,9424,9416,9408,9400,9392,9384,9376,9368,9360,9352,9344,9336,9328,9320,9312,9304,9296,9288,9280,9272,9264,9256,9248,9240,9232,9224,9216,9208,9200,9192,9184,9176,9168,9160,9152,9144,9136,9128,9120,9112,9104,9096,9088,9080,9072,9064,9056,9048,9040,9032,9024,9016,9008,9000,8992,8984,8976,8968,8960,8952,8944,8936,8928,8920,8912,8904,8896,8888,8880,8872,8864,8856,8848,8840,8832,8824,8816,8808,8800,8792,8784,8776,8768,8760,8752,8744,8736,8728,8720,8712,8704,8696,8688,8680,8672,8664,8656,8648,8640,8632,8624,8616,8608,8600,8592,8584,8576,8568,8560,8552,8544,8536,8528,8520,8512,8504,8496,8488,8480,8472,8464,8456,8448,8440,8432,8424,8416,8408,8400,8392,8384,8376,8368,8360,8352,8344,8336,8328,8320,8312,8304,8296,8288,8280,8272,8264,8256,8248,8240,8232,8224,8216,8208,8200,8192,8184,8176,8168,8160,8152,8144,8136,8128,8120,8112,8104,8096,8088,8080,8072,8064,8056,8048,8040,8032,8024,8016,8008,8000,7992,7984,7976,7968,7960,7952,7944,7936,7928,7920,7912,7904,7896,7888,7880,7872,7864,7856,7848,7840,7832,7824,7816,7808,7800,7792,7784,7776,7768,7760,7752,7744,7736,7728,7720,7712,7704,7696,7688,7680,7672,7664,7656,7648,7640,7632,7624,7616,7608,7600,7592,7584,7576,7568,7560,7552,7544,7536,7528,7520,7512,7504,7496,7488,7480,7472,7464,7456,7448,7440,7432,7424,7416,7408,7400,7392,7384,7376,7368,7360,7352,7344,7336,7328,7320,7312,7304,7296,7288,7280,7272,7264,7256,7248,7240,7232,7224,7216,7208,7200,7192,7184,7176,7168,7160,7152,7144,7136,7128,7120,7112,7104,7096,7088,7080,7072,7064,7056,7048,7040,7032,7024,7016,7008,7000,6992,6984,6976,6968,6960,6952,6944,6936,6928,6920,6912,6904,6896,6888,6880,6872,6864,6856,6848,6840,6832,6824,6816,6808,6800,6792,6784,6776,6768,6760,6752,6744,6736,6728,6720,6712,6704,6696,6688,6680,6672,6664,6656,6648,6640,6632,6624,6616,6608,6600,6592,6584,6576,6568,6560,6552,6544,6536,6528,6520,6512,6504,6496,6488,6480,6472,6464,6456,6448,6440,6432,6424,6416,6408,6400,6392,6384,6376,6368,6360,6352,6344,6336,6328,6320,6312,6304,6296,6288,6280,6272,6264,6256,6248,6240,6232,6224,6216,6208,6200,6192,6184,6176,6168,6160,6152,6144,6136,6128,6120,6112,6104,6096,6088,6080,6072,6064,6056,6048,6040,6032,6024,6016,6008,6000,5992,5984,5976,5968,5960,5952,5944,5936,5928,5920,5912,5904,5896,5888,5880,5872,5864,5856,5848,5840,5832,5824,5816,5808,5800,5792,5784,5776,5768,5760,5752,5744,5736,5728,5720,5712,5704,5696,5688,5680,5672,5664,5656,5648,5640,5632,5624,5616,5608,5600,5592,5584,5576,5568,5560,5552,5544,5536,5528,5520,5512,5504,5496,5488,5480,5472,5464,5456,5448,5440,5432,5424,5416,5408,5400,5392,5384,5376,5368,5360,5352,5344,5336,5328,5320,5312,5304,5296,5288,5280,5272,5264,5256,5248,5240,5232,5224,5216,5208,5200,5192,5184,5176,5168,5160,5152,5144,5136,5128,5120,5112,5104,5096,5088,5080,5072,5064,5056,5048,5040,5032,5024,5016,5008,5000,4992,4984,4976,4968,4960,4952,4944,4936,4928,4920,4912,4904,4896,4888,4880,4872,4864,4856,4848,4840,4832,4824,4816,4808,4800,4792,4784,4776,4768,4760,4752,4744,4736,4728,4720,4712,4704,4696,4688,4680,4672,4664,4656,4648,4640,4632,4624,4616,4608,4600,4592,4584,4576,4568,4560,4552,4544,4536,4528,4520,4512,4504,4496,4488,4480,4472,4464,4456,4448,4440,4432,4424,4416,4408,4400,4392,4384,4376,4368,4360,4352,4344,4336,4328,4320,4312,4304,4296,4288,4280,4272,4264,4256,4248,4240,4232,4224,4216,4208,4200,4192,4184,4176,4168,4160,4152,4144,4136,4128,4120,4112,4104,4096,4088,4080,4072,4064,4056,4048,4040,4032,4024,4016,4008,4000,3992,3984,3976,3968,3960,3952,3944
0A,0,0.374072015,0.373944432,0.373953879,0.373879522,0.373514801,0.373467386,0.373235345,0.373091787,0.373489499,0.373331368,0.372360796,0.37195906,0.372763306,0.373204768,0.372616381,0.372423619,0.372592568,0.371507764,0.369057089,0.366636455,0.36534062,0.365153164,0.365397275,0.365854412,0.366706431,0.367133111,0.366001487,0.3642959,0.363312006,0.362393588,0.36162743,0.361381561,0.360594243,0.359504551,0.359720618,0.360555887,0.360312015,0.359407246,0.358841717,0.358733654,0.358886182,0.359338969,0.359766603,0.359060288,0.357430637,0.356779605,0.357416779,0.358173728,0.358167172,0.357210934,0.35648945,0.357017577,0.357817143,0.357649744,0.356903255,0.356236041,0.355593354,0.355152726,0.355070621,0.354900777,0.354592472,0.354392678,0.353981078,0.35350126,0.353765816,0.354501635,0.354628384,0.354194969,0.35426262,0.354796886,0.354785085,0.354190171,0.353737921,0.353751898,0.353815079,0.353428602,0.352928639,0.352916449,0.352941871,0.352376372,0.351448357,0.350660622,0.350361109,0.350336045,0.350412279,0.350640446,0.350908339,0.351339847,0.351795703,0.351717651,0.350899875,0.34999451,0.349843532,0.350196421,0.35037005,0.350473404,0.350769788,0.350891411,0.350483775,0.349729747,0.348848879,0.347795159,0.346521407,0.345273644,0.344585031,0.344296873,0.343585163,0.3425484,0.341947079,0.341895908,0.341852248,0.341225416,0.339865595,0.338373303,0.337656885,0.338098437,0.338885635,0.338541389,0.337525278,0.337386727,0.337560833,0.336890936,0.33578074,0.335214973,0.335134208,0.335004598,0.334819377,0.334324032,0.333528936,0.333149046,0.33326,0.333251238,0.333035052,0.333070874,0.333364606,0.333479673,0.33340162,0.333325416,0.333018333,0.332391888,0.331876576,0.331745893,0.331942976,0.332343787,0.3326931,0.332693458,0.332433909,0.33246246,0.332708657,0.332485199,0.331992567,0.331844926,0.332118511,0.332621753,0.333153606,0.33355692,0.333454669,0.332940131,0.332793742,0.332967907,0.333145708,0.333823383,0.33486855,0.335315645,0.335333973,0.336068898,0.33739081,0.338277221,0.338714063,0.339097738,0.339389354,0.33953011,0.339266866,0.338258982,0.336911172,0.336009204,0.335655004,0.335398853,0.335089982,0.334816933,0.334396541,0.333774507,0.333182126,0.332772583,0.332612753,0.332613319,0.332604259,0.332574666,0.332461059,0.332213521,0.332071066,0.331925482,0.331722647,0.331833154,0.332185447,0.332521468,0.332760692,0.332728714,0.332368434,0.332111746,0.332190216,0.33218655,0.332054049,0.332127273,0.332180947,0.331955522,0.331742287,0.331811249,0.332032234,0.332075238,0.331923962,0.33204183,0.332536787,0.332720041,0.332249999,0.331749916,0.331710249,0.332033128,0.332432002,0.332530648,0.332328081,0.33215186,0.332228571,0.332375914,0.332240611,0.33204037,0.331982583,0.331828743,0.331620157,0.331507593,0.331407219,0.33133328,0.331233591,0.331049562,0.330911517,0.330991745,0.331282795,0.33157438,0.331578106,0.331147283,0.33054629,0.330097646,0.329971314,0.330136418,0.330315679,0.33023566,0.329758614,0.329100281,0.328799814,0.328919947,0.328917384,0.328615516,0.32829082,0.328044593,0.327900589,0.327764541,0.327368587,0.326901943,0.326753736,0.326789677,0.326820284,0.326869488,0.326653391,0.326233596,0.32624054,0.32651186,0.326443464,0.326223344,0.326137304,0.325944543,0.325540245,0.325150937,0.324799657,0.324398875,0.32423228,0.324387252,0.324477792,0.324419677,0.324418008,0.324419677,0.324335307,0.324294478,0.324258685,0.324041873,0.32381922,0.323869258,0.324013382,0.324006558,0.323963672,0.323964745,0.323897749,0.323686123,0.323285908,0.322858095,0.322723955,0.322766036,0.322685897,0.322545081,0.322448701,0.322235227,0.321893185,0.321809679,0.321978271,0.322128505,0.322130889,0.321846157,0.321568787,0.32159847,0.321864814,0.322199851,0.322284162,0.322091878,0.322018862,0.322211593,0.322318107,0.32215181,0.322167516,0.322573721,0.322927862,0.322969824,0.32286334,0.322799534,0.322851181,0.323034108,0.323267609,0.32339716,0.323430419,0.32348457,0.323521256,0.323531866,0.323759347,0.324305236,0.324877679,0.325212538,0.325383842,0.325738251,0.326441079,0.327224672,0.327854991,0.328406513,0.329040766,0.329803556,0.330569327,0.331255198,0.332033575,0.332865506,0.333572954,0.334404439,0.335507959,0.336634249,0.337689191,0.338840455,0.340093285,0.341310144,0.342619985,0.344188303,0.345873296,0.347509086,0.349129975,0.350768209,0.352382392,0.354131162,0.356324494,0.358980715,0.361826599,0.364653111,0.367345929,0.369809061,0.371986598,0.373841941,0.375428081,0.376868278,0.378083408,0.378946483,0.379799783,0.381091148,0.382733554,0.38448751,0.386323124,0.388246507,0.390256494,0.39249137,0.395003587,0.397490412,0.399915963,0.402582496,0.405579925,0.408845156,0.412202507,0.415430427,0.418484598,0.421338081,0.423850209,0.426058799,0.428294569,0.43075645,0.43317771,0.435222328,0.436955661,0.438654453,0.440430582,0.442251682,0.444164157,0.4463166,0.448745817,0.451316327,0.453873098,0.456210464,0.4579629,0.458919823,0.459272176,0.459037364,0.457849264,0.455650598,0.452635378,0.448868096,0.444504082,0.439679265,0.434453011,0.428915858,0.423385054,0.418294311,0.41361168,0.409010083,0.404468119,0.40024668,0.396440834,0.393005192,0.389923453,0.38722387,0.38492927,0.38297984,0.381347865,0.37997976,0.378699184,0.377439141,0.3762891,0.375253022,0.374285817,0.373403847,0.372579366,0.371754289,0.370951027,0.370207161,0.36949259,0.368779838,0.368115276,0.367530137,0.367015481,0.366553307,0.366166174,0.365836948,0.365504891,0.365261227,0.365204603,0.365270019,0.365318716,0.365335822,0.36538291,0.365380436,0.365283132,0.365121961,0.364866674,0.364562422,0.364253223,0.363917738,0.363530487,0.363131195,0.362822235,0.362529486,0.362088352,0.361514896,0.360953629,0.360504329,0.360179156,0.359876365,0.359507918,0.35916388,0.358944655,0.358794272,0.358659536,0.358571053,0.358519971,0.358416885,0.358306557,0.358311713,0.358312309,0.358225197,0.358230799,0.358374745,0.358566642,0.358772636,0.358965933,0.35921678,0.359549165,0.359914064,0.36026907,0.360603988,0.361021727,0.361552358,0.362073541,0.362608224,0.363305777,0.36422801,0.36530447,0.366368383,0.36747244,0.368768543,0.370199829,0.371732235,0.373497188,0.375471771,0.377478123,0.379566848,0.381944656,0.384601444,0.387348026,0.390121996,0.393052906,0.396283627,0.399818897,0.403492391,0.407092333,0.410410792,0.413420498,0.416369289,0.419391006,0.422539949,0.426067293,0.430224091,0.434865445,0.439538896,0.44362691,0.446817368,0.449592143,0.452487469,0.455401659,0.458268583,0.461568087,0.465737045,0.470784038,0.476523697,0.482460082,0.487508565,0.49053961,0.491149306,0.490054339,0.488773614,0.488509983,0.48969695,0.492446214,0.496575862,0.501670659,0.507469714,0.513980091,0.521298051,0.529211164,0.537176311,0.544940591,0.552687287,0.560713351,0.56929642,0.578502297,0.588044107,0.597762764,0.608021319,0.620078564,0.636628687,0.660555124,0.692314804,0.727579415,0.756848157,0.770056903,0.764826119,0.74801755,0.728023887,0.709555268,0.694073081,0.681893706,0.673171043,0.667735457,0.664933026,0.663884997,0.663911521,0.664707661,0.66619283,0.668256939,0.670679212,0.673244774,0.675866067,0.67851913,0.681126654,0.683620215,0.686022043,0.688306332,0.690383196,0.692319572,0.69424063,0.696145237,0.69803226,0.699895918,0.701630414,0.703173637,0.704589009,0.70591116,0.707119048,0.708166063,0.70901531,0.709604502,0.709908187,0.709943235,0.709738195,0.70941776,0.709076822,0.708752573,0.708428264,0.708106697,0.707875013,0.707806945,0.707831442,0.707700372,0.70726341,0.706674278,0.706106067,0.70544517,0.704445243,0.703090608,0.701659501,0.700277269,0.698584259,0.696290731,0.693906665,0.692350864,0.691969514,0.692252338,0.692259669,0.691532552,0.690676391,0.690504015,0.691203892,0.692621887,0.694581568,0.696805298,0.699007928,0.700904131,0.70213294,0.702681899,0.7029531,0.703501165,0.704855144,0.70682323,0.708201408,0.708216906,0.707364261,0.706250787,0.704928339,0.703335226,0.701302707,0.698453844,0.694776595,0.690721631,0.686685979,0.682832182,0.679242075,0.67590338,0.672672033,0.669449151,0.666266263,0.663159072,0.660185278,0.657488644,0.655068636,0.65271765,0.650332749,0.647948146,0.64565146,0.643595934,0.641943038,0.640642941,0.639486134,0.638478398,0.637796223,0.637516677,0.637634933,0.638103068,0.638786614,0.639730215,0.641107261,0.643046737,0.645518184,0.648384869,0.651599407,0.655240774,0.659301102,0.663618624,0.6682477,0.673618317,0.680479288,0.690564096,0.705615103,0.723559499,0.741271794,0.757803738,0.769145787,0.772663236,0.775946796,0.787766814,0.807691753,0.830406845,0.851812661,0.870692372,0.887386084,0.90248245,0.91688472,0.93185699,0.94873023,0.967454553,0.984363794,0.993282795,0.989741206,0.97310108,0.947452784,0.920012593,0.896386206,0.878623366,0.867607594,0.864378989,0.868327737,0.876588345,0.886388958,0.896737516,0.906975329,0.914033949,0.912866294,0.90139693,0.883408606,0.864992976,0.849686027,0.837698638,0.828301251,0.821065605,0.815287948,0.81031841,0.806547821,0.804792702,0.804779112,0.804885507,0.803518534,0.800568759,0.797092676,0.793964207,0.791632772,0.790247202,0.789509058,0.788945258,0.788089156,0.78628248,0.782818914,0.77782464,0.772354543,0.767071009,0.761818588,0.756730795,0.752140403,0.747956514,0.74379462,0.739759862,0.736222923,0.733269036,0.730988085,0.72946614,0.728721917,0.728469312,0.728462279,0.728970945,0.730442941,0.73303777,0.736775398,0.741924465,0.748972714,0.758280397,0.769931138,0.783656299,0.799157023,0.816422284,0.835004509,0.853935123,0.872193933,0.888790727,0.903545499,0.916271985,0.926879406,0.935391426,0.94137764,0.944810629,0.946057916,0.945451319,0.943503141,0.940789282,0.937706053,0.934360027,0.930853367,0.927537262,0.924800873,0.9228248,0.921429157,0.920426965,0.91971463,0.919169247,0.918679237,0.918329954,0.91832763,0.918845236,0.919971883,0.92176652,0.924542964,0.929051101,0.936462045,0.948379755,0.965702117,0.985093892,0.998588502,1.00211513,1.001760244,1.006027341,1.017424703,1.034543157,1.056122303,1.081733227,1.11208427,1.148884893,1.190561533,1.229536414,1.260482431,1.28664279,1.311951637,1.336786032,1.363083601,1.391382337,1.413552642,1.42260313,1.423396111,1.420794368,1.411980033,1.398504615,1.389262199,1.385012984,1.375406146,1.357206941,1.339076638,1.327732921,1.322456002,1.320337653,1.319866896,1.320300818,1.320305586,1.318511486,1.315731168,1.314852238,1.31705153,1.319307089,1.317152143,1.309579253,1.299100399,1.287604094,1.275742889,1.264490724,1.255053282,1.249010921,1.248015642,1.250652552,1.250834465,1.244114876,1.233268142,1.223314405,1.216487885,1.212891221,1.2120471,1.213507295,1.217093706,1.22302413,1.231862187,1.244776964,1.264241815,1.294843912,1.338493228,1.386432767,1.425821185,1.455295801,1.481800556,1.510626078,1.544819117,1.580805183,1.609097481,1.628983378,1.65020752,1.680142999,1.72199738,1.777052879,1.83835423,1.884117365,1.886939168,1.846621037,1.796666741,1.76246655,1.74793148,1.752024412,1.775783181,1.817291141,1.856820583,1.856362581,1.815433502,1.779813528,1.771141052,1.775951386,1.78028965,1.783734798,1.787019968,1.788559794,1.789774776,1.793432832,1.799984217,1.809951663,1.825129151,1.842578888,1.854642868,1.859543085,1.861900687,1.863731623,1.86507535,1.867868304,1.874147534,1.88499558,1.899293661,1.912596703,1.922999978,1.934034109,1.94613421,1.953794479,1.95429337,1.950430036,1.946369886,1.944439769,1.94477272,1.94747138,1.948015928,1.940099239,1.929537177,1.925464869,1.926092148
